,Timestamp,Demand,Generation,Import,Solar,Wind,Other
0,2020-12-01 00:00:00,7620.2,931.99,6693.61,32.56,533.19,353.1
1,2020-12-01 00:05:00,7735.67,990.75,6749.23,32.35,521.96,366.6
2,2020-12-01 00:10:00,7771.58,995.03,6779.92,32.45,511.67,368.03
3,2020-12-01 00:15:00,7792.93,992.68,6802.93,32.39,515.04,366.12
4,2020-12-01 00:20:00,7749.35,945.33,6807.54,32.45,517.15,359.86
5,2020-12-01 00:25:00,7732.13,922.97,6812.83,32.49,523.1,352.98
6,2020-12-01 00:30:00,7875.91,969.24,6910.6,32.97,523.74,364.47
7,2020-12-01 00:35:00,7923.27,1000.31,6926.96,32.58,530.16,371.71
8,2020-12-01 00:40:00,7960.63,980.14,6984.21,32.29,517.48,368.1
9,2020-12-01 00:45:00,7978.69,961.26,7020.94,32.31,510.01,362.7
10,2020-12-01 00:50:00,7939.07,909.4,7034.02,32.46,506.65,353.88
11,2020-12-01 00:55:00,7920.37,888.93,7036.36,32.49,499.41,348.08
12,2020-12-01 01:00:00,7917.91,884.56,7037.43,32.71,495.21,346.14
13,2020-12-01 01:05:00,7931.37,875.61,7059.71,32.58,490.29,342.81
14,2020-12-01 01:10:00,7921.85,880.88,7044.42,33.17,490.95,343.45
15,2020-12-01 01:15:00,7922.89,893.33,7032.82,33.4,495.66,348.15
16,2020-12-01 01:20:00,7873.37,901.66,6975.61,33.62,501.15,349.42
17,2020-12-01 01:25:00,7832.26,894.33,6942.0,33.44,495.48,350.16
18,2020-12-01 01:30:00,7772.8,877.2,6899.62,33.0,486.47,349.22
19,2020-12-01 01:35:00,7762.09,877.59,6889.04,33.21,486.26,347.83
20,2020-12-01 01:40:00,7739.68,883.84,6860.82,32.96,491.99,348.77
21,2020-12-01 01:45:00,7708.77,887.99,6825.26,33.0,494.18,350.73
22,2020-12-01 01:50:00,7681.18,882.76,6803.39,32.87,489.13,352.27
23,2020-12-01 01:55:00,7704.14,880.51,6828.44,33.04,489.0,348.03
24,2020-12-01 02:00:00,7702.86,887.48,6819.38,35.47,494.56,347.59
25,2020-12-01 02:05:00,7708.77,892.68,6820.65,38.19,496.1,346.99
26,2020-12-01 02:10:00,7689.12,888.46,6805.31,38.28,492.02,346.59
27,2020-12-01 02:15:00,7666.19,888.07,6783.01,37.68,494.88,345.88
28,2020-12-01 02:20:00,7656.92,892.79,6768.32,37.59,502.23,344.78
29,2020-12-01 02:25:00,7658.03,904.67,6757.36,37.57,510.69,346.67
30,2020-12-01 02:30:00,7621.47,900.86,6724.66,37.45,507.35,346.36
31,2020-12-01 02:35:00,7559.31,887.07,6676.83,37.44,498.68,342.11
32,2020-12-01 02:40:00,7595.21,884.04,6716.3,37.73,491.01,342.8
33,2020-12-01 02:45:00,7574.89,877.23,6702.63,37.71,485.6,342.88
34,2020-12-01 02:50:00,7550.11,887.94,6667.54,38.03,493.89,342.59
35,2020-12-01 02:55:00,7520.68,892.45,6633.65,38.07,497.54,343.61
36,2020-12-01 03:00:00,7540.53,893.5,6651.27,37.85,501.68,342.71
37,2020-12-01 03:05:00,7509.11,895.77,6617.11,37.62,505.02,342.87
38,2020-12-01 03:10:00,7487.64,891.09,6600.65,37.73,499.96,343.99
39,2020-12-01 03:15:00,7476.96,892.04,6589.45,37.69,500.19,345.27
40,2020-12-01 03:20:00,7452.86,891.77,6565.46,37.69,498.14,346.05
41,2020-12-01 03:25:00,7442.08,897.31,6549.08,37.86,499.18,349.46
42,2020-12-01 03:30:00,7385.07,891.54,6497.81,37.9,492.72,349.54
43,2020-12-01 03:35:00,7393.84,890.38,6507.74,37.86,496.3,345.86
44,2020-12-01 03:40:00,7395.31,888.96,6510.41,38.1,494.36,344.3
45,2020-12-01 03:45:00,7362.04,886.05,6479.64,38.09,490.74,343.54
46,2020-12-01 03:50:00,7342.87,869.13,6477.87,37.97,477.02,343.04
47,2020-12-01 03:55:00,7332.12,863.57,6472.29,37.71,471.77,344.58
48,2020-12-01 04:00:00,7324.65,869.59,6459.1,36.71,471.39,349.62
49,2020-12-01 04:05:00,7313.2,858.81,6458.62,31.98,468.77,347.18
50,2020-12-01 04:10:00,7297.71,850.01,6452.0,31.99,464.53,342.89
51,2020-12-01 04:15:00,7284.9,853.97,6436.28,32.32,464.23,346.03
52,2020-12-01 04:20:00,7286.18,847.74,6443.49,32.38,459.09,344.98
53,2020-12-01 04:25:00,7287.46,839.76,6452.75,32.31,452.01,345.96
54,2020-12-01 04:30:00,7266.71,836.39,6435.45,32.47,442.45,350.67
55,2020-12-01 04:35:00,7271.19,822.84,6453.24,32.55,431.12,347.25
56,2020-12-01 04:40:00,7276.31,818.85,6462.65,32.45,427.08,347.21
57,2020-12-01 04:45:00,7249.87,797.86,6457.14,32.42,405.35,348.81
58,2020-12-01 04:50:00,7258.66,785.2,6478.26,32.63,397.63,344.07
59,2020-12-01 04:55:00,7307.74,783.16,6528.94,32.52,393.21,346.48
60,2020-12-01 05:00:00,7368.83,786.3,6586.0,33.38,396.91,346.15
61,2020-12-01 05:05:00,7461.08,798.76,6666.35,35.23,406.83,346.69
62,2020-12-01 05:10:00,7473.54,803.07,6674.75,35.13,414.84,342.96
63,2020-12-01 05:15:00,7495.55,804.56,6694.73,35.07,416.64,343.15
64,2020-12-01 05:20:00,7503.19,803.2,6703.65,35.31,412.62,344.85
65,2020-12-01 05:25:00,7515.78,799.33,6720.0,35.16,408.99,345.48
66,2020-12-01 05:30:00,7565.43,803.85,6765.69,35.27,412.89,346.4
67,2020-12-01 05:35:00,7593.66,799.91,6798.06,35.29,409.83,344.65
68,2020-12-01 05:40:00,7676.41,813.51,6866.73,35.54,415.7,346.82
69,2020-12-01 05:45:00,7752.7,824.16,6931.94,35.59,425.97,348.73
70,2020-12-01 05:50:00,7869.61,869.49,7003.96,35.45,424.73,358.67
71,2020-12-01 05:55:00,7961.56,895.92,7069.07,35.69,421.0,362.59
72,2020-12-01 06:00:00,8137.91,856.81,7284.12,35.47,413.98,352.49
73,2020-12-01 06:05:00,8287.68,839.62,7451.05,35.47,404.05,352.38
74,2020-12-01 06:10:00,8416.37,947.91,7471.56,35.74,404.72,379.46
75,2020-12-01 06:15:00,8511.58,961.66,7552.95,35.24,400.75,383.2
76,2020-12-01 06:20:00,8614.24,931.1,7685.73,35.74,395.09,381.45
77,2020-12-01 06:25:00,8678.23,809.19,7871.41,35.49,389.12,354.03
78,2020-12-01 06:30:00,8799.86,772.35,8029.33,35.52,380.69,345.29
79,2020-12-01 06:35:00,8929.39,781.78,8149.52,35.42,383.5,342.62
80,2020-12-01 06:40:00,9034.61,799.57,8237.33,35.61,385.34,342.65
81,2020-12-01 06:45:00,9139.94,798.38,8343.41,35.35,385.89,342.22
82,2020-12-01 06:50:00,9271.19,799.75,8473.19,35.57,389.36,344.0
83,2020-12-01 06:55:00,9401.41,788.05,8615.17,35.5,397.82,342.55
84,2020-12-01 07:00:00,9552.36,789.82,8764.44,35.39,403.13,341.6
85,2020-12-01 07:05:00,9774.98,841.68,8934.13,34.4,405.03,351.03
86,2020-12-01 07:10:00,9938.69,948.29,8992.38,33.55,402.51,377.13
87,2020-12-01 07:15:00,9989.87,947.83,9044.35,33.65,395.85,379.63
88,2020-12-01 07:20:00,10081.29,953.25,9129.97,33.78,386.33,380.65
89,2020-12-01 07:25:00,10181.96,962.7,9220.27,33.45,375.07,385.64
90,2020-12-01 07:30:00,10195.32,1018.63,9177.01,33.85,359.03,408.46
91,2020-12-01 07:35:00,10209.66,1064.91,9145.53,34.47,342.44,412.92
92,2020-12-01 07:40:00,10260.2,1124.16,9136.51,35.41,337.9,420.14
93,2020-12-01 07:45:00,10294.97,1127.22,9168.53,35.68,327.5,416.3
94,2020-12-01 07:50:00,10245.26,995.61,9250.28,36.1,333.55,382.49
95,2020-12-01 07:55:00,10320.6,960.43,9361.09,36.41,348.0,371.33
96,2020-12-01 08:00:00,10419.17,998.62,9421.7,39.56,355.04,376.36
97,2020-12-01 08:05:00,10528.77,1037.45,9492.04,42.75,361.28,390.22
98,2020-12-01 08:10:00,10568.57,1044.02,9524.57,50.82,358.74,391.9
99,2020-12-01 08:15:00,10604.14,1048.79,9556.36,61.36,362.87,388.43
100,2020-12-01 08:20:00,10630.27,1065.93,9565.23,76.07,362.92,391.7
101,2020-12-01 08:25:00,,,,,,
102,2020-12-01 08:30:00,,,,,,
103,2020-12-01 08:35:00,,,,,,
104,2020-12-01 08:40:00,,,,,,
105,2020-12-01 08:45:00,,,,,,
106,2020-12-01 08:50:00,,,,,,
107,2020-12-01 08:55:00,,,,,,
108,2020-12-01 09:00:00,,,,,,
109,2020-12-01 09:05:00,,,,,,
110,2020-12-01 09:10:00,,,,,,
111,2020-12-01 09:15:00,,,,,,
112,2020-12-01 09:20:00,,,,,,
113,2020-12-01 09:25:00,,,,,,
114,2020-12-01 09:30:00,,,,,,
115,2020-12-01 09:35:00,,,,,,
116,2020-12-01 09:40:00,,,,,,
117,2020-12-01 09:45:00,,,,,,
118,2020-12-01 09:50:00,,,,,,
119,2020-12-01 09:55:00,10536.75,1377.99,9159.82,497.29,297.86,379.78
120,2020-12-01 10:00:00,10491.85,1461.79,9030.29,537.78,299.51,376.32
121,2020-12-01 10:05:00,10491.54,1524.92,8967.74,577.3,301.61,376.96
122,2020-12-01 10:10:00,10438.16,1497.9,8942.22,605.35,290.87,365.63
123,2020-12-01 10:15:00,10432.33,1480.42,8953.42,616.27,284.75,359.41
124,2020-12-01 10:20:00,10438.92,1493.8,8946.42,629.26,281.48,359.64
125,2020-12-01 10:25:00,10421.84,1513.51,8909.58,650.62,282.29,357.97
126,2020-12-01 10:30:00,10422.68,1527.47,8895.82,666.03,280.96,356.51
127,2020-12-01 10:35:00,10418.64,1541.78,8877.28,686.69,271.3,360.45
128,2020-12-01 10:40:00,10429.16,1544.34,8885.01,694.48,263.35,363.99
129,2020-12-01 10:45:00,10408.05,1541.91,8866.54,699.5,257.82,363.98
130,2020-12-01 10:50:00,10442.9,1550.51,8893.0,708.86,251.56,366.09
131,2020-12-01 10:55:00,10462.26,1554.28,8909.63,721.49,242.72,366.21
132,2020-12-01 11:00:00,10410.83,1567.95,8844.15,732.59,243.77,369.63
133,2020-12-01 11:05:00,10360.09,1580.99,8780.61,753.88,249.84,366.45
134,2020-12-01 11:10:00,10326.06,1573.78,8753.3,783.31,248.23,362.45
135,2020-12-01 11:15:00,10314.04,1588.5,8726.6,795.29,249.88,362.17
136,2020-12-01 11:20:00,10318.19,1597.19,8721.81,794.04,253.86,366.97
137,2020-12-01 11:25:00,10308.15,1602.31,8707.0,803.48,248.03,369.91
138,2020-12-01 11:30:00,10302.33,1597.93,8705.23,811.88,240.14,370.04
139,2020-12-01 11:35:00,10296.85,1576.91,8720.89,806.65,230.57,368.43
140,2020-12-01 11:40:00,10292.51,1538.05,8754.4,794.99,220.44,372.12
141,2020-12-01 11:45:00,10301.2,1542.66,8758.48,798.91,223.04,375.04
142,2020-12-01 11:50:00,10335.81,1521.33,8814.38,785.12,230.19,374.56
143,2020-12-01 11:55:00,10370.14,1498.41,8871.79,779.09,233.98,374.93
144,2020-12-01 12:00:00,10394.18,1443.67,8950.22,755.76,234.45,366.32
145,2020-12-01 12:05:00,10398.29,1379.91,9018.51,711.35,227.77,362.04
146,2020-12-01 12:10:00,10409.8,1379.61,9030.04,699.79,208.81,371.52
147,2020-12-01 12:15:00,10446.74,1436.08,9010.7,681.69,199.8,399.54
148,2020-12-01 12:20:00,10451.09,1408.46,9042.83,651.23,198.54,402.17
149,2020-12-01 12:25:00,10451.83,1386.74,9065.07,652.04,184.07,398.21
150,2020-12-01 12:30:00,10399.28,1281.39,9118.09,629.72,175.87,370.81
151,2020-12-01 12:35:00,10397.5,1221.68,9175.89,612.67,170.23,357.85
152,2020-12-01 12:40:00,10420.5,1216.68,9204.18,603.13,175.53,358.49
153,2020-12-01 12:45:00,10436.18,1172.5,9263.85,571.49,176.79,359.18
154,2020-12-01 12:50:00,10443.26,1152.73,9290.62,550.59,183.51,362.54
155,2020-12-01 12:55:00,10465.45,1195.78,9269.5,550.27,205.87,369.79
156,2020-12-01 13:00:00,10483.95,1193.72,9290.11,546.62,216.23,368.91
157,2020-12-01 13:05:00,10507.07,1188.13,9318.91,525.53,220.41,365.85
158,2020-12-01 13:10:00,10518.65,1165.51,9352.91,506.94,226.46,366.59
159,2020-12-01 13:15:00,10484.8,1145.02,9339.5,485.96,234.57,366.07
160,2020-12-01 13:20:00,10452.8,1131.84,9321.03,471.74,231.04,368.39
161,2020-12-01 13:25:00,10428.61,1103.4,9325.08,457.48,222.92,364.25
162,2020-12-01 13:30:00,10435.06,1080.46,9354.52,444.0,219.65,356.59
163,2020-12-01 13:35:00,10429.52,1049.43,9379.94,424.11,209.07,355.35
164,2020-12-01 13:40:00,10412.96,1000.01,9412.67,399.18,199.3,356.16
165,2020-12-01 13:45:00,10386.51,951.95,9434.33,380.01,193.16,354.27
166,2020-12-01 13:50:00,10399.12,920.7,9478.47,353.9,187.89,356.35
167,2020-12-01 13:55:00,10411.7,900.25,9511.05,330.35,187.32,359.22
168,2020-12-01 14:00:00,10399.14,873.48,9525.53,311.69,186.51,352.58
169,2020-12-01 14:05:00,10420.69,838.29,9582.22,288.62,177.11,350.74
170,2020-12-01 14:10:00,10441.06,830.59,9610.35,260.79,187.36,354.13
171,2020-12-01 14:15:00,10492.16,862.74,9629.24,230.18,192.2,374.73
172,2020-12-01 14:20:00,10510.19,891.5,9618.43,207.71,191.36,387.5
173,2020-12-01 14:25:00,10532.31,834.05,9697.98,193.36,187.84,373.17
174,2020-12-01 14:30:00,10508.39,741.28,9767.4,176.33,181.37,353.02
175,2020-12-01 14:35:00,10495.0,717.94,9777.05,163.95,174.66,352.66
176,2020-12-01 14:40:00,10475.74,720.26,9755.86,151.97,185.14,349.4
177,2020-12-01 14:45:00,10505.28,789.13,9716.95,139.03,183.74,365.55
178,2020-12-01 14:50:00,10540.19,765.39,9775.91,124.82,175.56,364.96
179,2020-12-01 14:55:00,10559.91,737.62,9822.67,111.32,164.94,360.37
180,2020-12-01 15:00:00,10536.91,730.07,9806.94,98.87,167.57,358.38
181,2020-12-01 15:05:00,10552.78,725.84,9826.81,87.22,167.56,359.55
182,2020-12-01 15:10:00,10600.38,768.92,9831.22,76.08,166.67,373.49
183,2020-12-01 15:15:00,10702.72,831.95,9870.83,66.12,166.24,393.49
184,2020-12-01 15:20:00,10712.95,779.48,9933.36,59.48,171.28,394.7
185,2020-12-01 15:25:00,10738.46,815.49,9923.0,52.96,168.72,448.86
186,2020-12-01 15:30:00,10837.53,877.04,9960.62,47.65,164.75,477.67
187,2020-12-01 15:35:00,10895.38,867.52,10027.69,41.05,161.4,475.06
188,2020-12-01 15:40:00,10974.33,879.22,10095.25,37.79,149.34,479.65
189,2020-12-01 15:45:00,11115.16,1003.19,10111.71,35.67,147.54,503.76
190,2020-12-01 15:50:00,11216.46,1047.93,10168.76,33.9,151.13,513.3
191,2020-12-01 15:55:00,11309.56,1086.49,10223.15,33.35,155.83,521.47
192,2020-12-01 16:00:00,11365.6,1087.15,10278.36,37.51,164.78,552.25
193,2020-12-01 16:05:00,11435.48,1099.24,10335.71,38.43,164.18,569.49
194,2020-12-01 16:10:00,11548.51,1124.71,10423.61,38.37,162.87,585.23
195,2020-12-01 16:15:00,11624.31,1218.61,10405.52,38.15,168.59,601.31
196,2020-12-01 16:20:00,11688.54,1284.31,10404.24,37.93,174.13,605.41
197,2020-12-01 16:25:00,11726.8,1296.46,10430.51,37.73,173.1,606.64
198,2020-12-01 16:30:00,11739.45,1305.54,10433.73,38.04,172.31,608.17
199,2020-12-01 16:35:00,11792.57,1308.03,10483.89,38.01,170.58,611.8
200,2020-12-01 16:40:00,11848.04,1309.35,10538.4,38.43,164.75,615.93
201,2020-12-01 16:45:00,11933.51,1311.13,10622.38,37.32,159.4,614.83
202,2020-12-01 16:50:00,11953.47,1320.38,10633.1,37.57,160.63,614.62
203,2020-12-01 16:55:00,11961.76,1338.25,10623.39,37.43,162.75,620.38
204,2020-12-01 17:00:00,12006.04,1333.24,10672.54,38.46,158.89,616.35
205,2020-12-01 17:05:00,,1319.48,10685.1,38.36,156.64,612.83
206,2020-12-01 17:10:00,11982.65,1306.33,10676.51,37.17,157.42,613.9
207,2020-12-01 17:15:00,12012.02,1328.67,10683.5,37.45,158.12,618.49
208,2020-12-01 17:20:00,12033.98,1322.2,10711.91,37.89,150.09,615.22
209,2020-12-01 17:25:00,12044.11,1323.8,10720.74,38.71,149.28,615.67
210,2020-12-01 17:30:00,12068.88,1308.61,,38.43,,
211,2020-12-01 17:35:00,12031.08,1294.21,10737.39,38.24,146.19,615.08
212,2020-12-01 17:40:00,11999.34,1280.8,10719.08,37.59,143.9,617.49
213,2020-12-01 17:45:00,11972.29,1279.06,10693.31,37.19,147.09,614.22
214,2020-12-01 17:50:00,11908.61,,10636.27,,146.61,608.0
215,2020-12-01 17:55:00,11855.73,1274.17,10581.68,37.38,144.3,612.58
216,2020-12-01 18:00:00,11846.03,1176.38,10670.2,38.03,136.61,583.94
217,2020-12-01 18:05:00,11843.06,1077.9,10765.34,37.32,135.61,545.29
218,2020-12-01 18:10:00,11780.97,1009.48,10771.16,37.03,131.61,531.68
219,2020-12-01 18:15:00,11707.43,940.17,10767.06,36.87,125.54,514.1
220,2020-12-01 18:20:00,11676.63,900.41,10776.13,36.99,125.93,517.88
221,2020-12-01 18:25:00,11596.97,854.03,10742.58,37.67,124.45,506.86
222,2020-12-01 18:30:00,11561.88,825.97,10735.57,38.45,122.18,490.76
223,2020-12-01 18:35:00,11497.43,797.35,10700.24,38.66,116.05,491.35
224,2020-12-01 18:40:00,11438.55,755.98,10682.73,38.58,109.73,460.08
225,2020-12-01 18:45:00,11386.87,736.02,10650.85,37.88,106.81,425.0
226,2020-12-01 18:50:00,11336.65,753.28,10583.36,37.48,105.13,428.11
227,2020-12-01 18:55:00,11270.76,794.71,10476.4,37.23,102.9,430.48
228,2020-12-01 19:00:00,11231.42,775.9,10455.54,37.58,99.32,427.94
229,2020-12-01 19:05:00,11196.88,742.5,10454.55,37.32,96.13,425.62
230,2020-12-01 19:10:00,11137.29,738.02,10399.29,37.59,95.45,422.94
231,2020-12-01 19:15:00,11065.99,740.23,10325.58,36.78,94.53,421.96
232,2020-12-01 19:20:00,10969.21,738.98,10230.17,36.57,92.64,423.14
233,2020-12-01 19:25:00,10888.94,737.34,10151.59,36.98,89.76,422.2
234,2020-12-01 19:30:00,10890.97,728.53,10162.86,37.84,88.7,413.8
235,2020-12-01 19:35:00,10835.68,727.65,10108.29,37.88,87.9,413.6
236,2020-12-01 19:40:00,10815.24,713.95,10101.41,39.1,88.49,415.54
237,2020-12-01 19:45:00,10761.53,688.75,10073.38,38.86,86.5,414.9
238,2020-12-01 19:50:00,10683.91,633.06,10051.26,37.68,86.64,397.25
239,2020-12-01 19:55:00,10594.85,609.83,9985.74,37.54,89.08,391.71
240,2020-12-01 20:00:00,10552.76,580.91,9972.06,33.93,96.08,367.76
241,2020-12-01 20:05:00,10464.1,543.33,9920.74,31.14,102.15,353.34
242,2020-12-01 20:10:00,10407.17,525.02,9882.11,30.91,101.62,353.95
243,2020-12-01 20:15:00,10304.16,519.16,9785.55,30.7,99.4,355.6
244,2020-12-01 20:20:00,10236.94,507.76,9730.17,31.34,96.82,355.7
245,2020-12-01 20:25:00,10205.3,504.17,9701.99,31.64,95.95,355.29
246,2020-12-01 20:30:00,10149.08,496.93,9652.69,30.9,94.08,352.93
247,2020-12-01 20:35:00,10106.43,492.22,9615.01,30.81,89.67,353.07
248,2020-12-01 20:40:00,10061.27,499.92,9562.36,30.81,93.19,351.22
249,2020-12-01 20:45:00,10018.92,495.12,9524.93,30.73,86.32,351.34
250,2020-12-01 20:50:00,9958.05,481.8,9477.15,30.64,76.7,348.94
251,2020-12-01 20:55:00,9908.55,484.7,9425.11,30.88,75.13,351.17
252,2020-12-01 21:00:00,9856.06,495.24,9362.64,31.77,77.49,355.36
253,2020-12-01 21:05:00,9722.42,495.79,9228.13,31.76,77.4,356.68
254,2020-12-01 21:10:00,9593.12,477.4,9117.22,31.32,72.38,348.48
255,2020-12-01 21:15:00,9517.24,540.15,8979.14,33.11,72.36,352.3
256,2020-12-01 21:20:00,9458.98,607.84,8852.43,30.92,69.66,372.05
257,2020-12-01 21:25:00,9379.55,619.71,8761.02,31.12,64.89,387.85
258,2020-12-01 21:30:00,9289.95,556.12,8734.79,31.43,62.09,380.73
259,2020-12-01 21:35:00,9244.12,550.97,8694.41,31.21,58.9,381.24
260,2020-12-01 21:40:00,9159.98,546.72,8614.44,31.03,58.6,377.87
261,2020-12-01 21:45:00,9068.47,548.02,8522.85,30.74,62.15,377.35
262,2020-12-01 21:50:00,9016.88,548.03,8470.77,31.04,62.62,374.43
263,2020-12-01 21:55:00,8935.86,523.62,8414.27,30.76,61.6,367.51
264,2020-12-01 22:00:00,8872.02,490.34,8383.7,31.75,63.75,362.32
265,2020-12-01 22:05:00,8792.13,455.28,8337.97,30.99,67.71,345.69
266,2020-12-01 22:10:00,8686.79,487.33,8200.94,32.25,68.24,351.55
267,2020-12-01 22:15:00,8586.06,538.26,8049.58,31.54,64.95,363.73
268,2020-12-01 22:20:00,8518.63,502.7,8018.01,31.51,62.89,354.33
269,2020-12-01 22:25:00,8474.81,448.66,8028.37,32.24,59.24,343.7
270,2020-12-01 22:30:00,8381.93,441.78,7942.51,31.74,57.18,342.36
271,2020-12-01 22:35:00,8281.07,443.48,7839.77,31.85,57.68,342.46
272,2020-12-01 22:40:00,8196.76,447.72,7751.43,32.4,57.45,344.61
273,2020-12-01 22:45:00,8151.12,456.46,7697.38,32.51,58.4,347.1
274,2020-12-01 22:50:00,8085.1,494.87,7593.19,31.91,57.39,344.33
275,2020-12-01 22:55:00,8031.56,507.34,7526.84,31.97,56.3,350.79
276,2020-12-01 23:00:00,7977.63,521.74,7458.58,31.77,58.16,361.78
277,2020-12-01 23:05:00,7915.12,502.2,7416.72,31.51,60.17,352.38
278,2020-12-01 23:10:00,7849.65,471.99,7381.2,31.45,63.48,343.62
279,2020-12-01 23:15:00,7769.58,448.48,7324.3,31.57,62.42,344.05
280,2020-12-01 23:20:00,7741.82,448.69,7295.94,31.83,60.52,345.88
281,2020-12-01 23:25:00,7649.88,449.81,7202.84,32.31,58.78,346.6
282,2020-12-01 23:30:00,7577.59,444.73,7135.38,31.95,56.16,345.96
283,2020-12-01 23:35:00,7550.79,441.99,7111.6,31.83,52.32,347.6
284,2020-12-01 23:40:00,7519.37,441.96,7081.81,31.64,51.85,348.83
285,2020-12-01 23:45:00,7511.07,434.91,7080.34,31.89,49.45,342.5
286,2020-12-01 23:50:00,7474.06,430.3,7047.46,32.26,47.12,338.06
287,2020-12-01 23:55:00,7497.24,427.53,7072.56,32.52,45.16,336.92
288,2020-12-02 00:00:00,7618.16,420.24,7200.09,31.47,43.37,335.58
289,2020-12-02 00:05:00,7680.71,420.93,7261.84,31.99,40.44,337.68
290,2020-12-02 00:10:00,7705.0,416.06,7291.06,32.3,36.65,335.15
291,2020-12-02 00:15:00,7697.1,406.11,7293.01,31.84,32.69,331.08
292,2020-12-02 00:20:00,7677.49,399.8,7279.91,31.6,29.38,329.27
293,2020-12-02 00:25:00,7689.31,410.42,7281.58,31.74,29.74,329.6
294,2020-12-02 00:30:00,7842.83,480.2,7365.74,32.06,31.7,350.23
295,2020-12-02 00:35:00,7868.75,474.22,7398.0,32.25,32.25,347.64
296,2020-12-02 00:40:00,7882.69,418.78,7467.05,31.85,33.38,334.49
297,2020-12-02 00:45:00,7904.32,410.08,7497.67,31.76,34.96,332.72
298,2020-12-02 00:50:00,7879.33,412.8,7470.0,32.51,34.85,331.55
299,2020-12-02 00:55:00,7882.88,411.0,7475.28,32.49,34.19,331.11
300,2020-12-02 01:00:00,7887.71,405.96,7485.14,31.84,31.53,332.1
301,2020-12-02 01:05:00,7871.14,403.48,7470.93,31.63,29.5,332.48
302,2020-12-02 01:10:00,7869.1,402.17,7470.62,32.37,26.68,330.71
303,2020-12-02 01:15:00,7843.88,398.63,7448.43,32.67,23.21,329.53
304,2020-12-02 01:20:00,7823.17,394.3,7432.24,32.38,21.43,328.7
305,2020-12-02 01:25:00,7793.64,395.83,7401.26,32.15,20.74,332.11
306,2020-12-02 01:30:00,7752.3,391.48,7364.0,31.73,18.96,331.15
307,2020-12-02 01:35:00,7730.88,389.4,7344.76,31.97,17.81,328.86
308,2020-12-02 01:40:00,7736.98,396.7,7343.9,32.64,17.79,333.26
309,2020-12-02 01:45:00,7705.01,397.16,7311.74,32.47,18.05,334.76
310,2020-12-02 01:50:00,7670.57,394.94,7279.84,32.48,17.58,333.44
311,2020-12-02 01:55:00,7657.87,393.61,7268.11,32.35,16.49,333.26
312,2020-12-02 02:00:00,7646.65,392.41,7257.97,33.16,16.42,332.2
313,2020-12-02 02:05:00,7638.22,392.68,7249.35,35.24,16.13,332.25
314,2020-12-02 02:10:00,7630.42,389.0,7245.47,34.97,17.86,327.84
315,2020-12-02 02:15:00,7621.61,390.0,7235.32,34.92,18.39,326.83
316,2020-12-02 02:20:00,7619.96,393.16,7230.61,35.61,19.12,325.28
317,2020-12-02 02:25:00,7610.48,399.06,7214.97,36.42,19.35,327.94
318,2020-12-02 02:30:00,7552.51,394.73,7161.65,35.44,19.41,328.88
319,2020-12-02 02:35:00,7507.91,398.87,7113.39,35.48,18.84,332.61
320,2020-12-02 02:40:00,7490.56,396.24,7098.67,35.1,19.51,333.02
321,2020-12-02 02:45:00,7448.34,394.83,7057.91,35.28,21.67,327.97
322,2020-12-02 02:50:00,7463.31,399.38,7068.02,36.05,21.34,327.51
323,2020-12-02 02:55:00,7474.5,395.84,7082.16,36.01,20.77,326.74
324,2020-12-02 03:00:00,7444.64,398.4,7049.18,35.82,23.45,326.65
325,2020-12-02 03:05:00,7412.61,397.48,7018.56,35.96,22.85,326.4
326,2020-12-02 03:10:00,7392.22,395.55,7000.02,35.28,23.95,325.64
327,2020-12-02 03:15:00,7398.07,401.08,7000.12,35.18,27.28,327.96
328,2020-12-02 03:20:00,7385.54,410.04,6978.42,36.14,29.48,329.72
329,2020-12-02 03:25:00,7359.38,411.34,6951.15,36.09,33.3,328.3
330,2020-12-02 03:30:00,7320.71,409.27,6915.02,35.5,35.02,327.37
331,2020-12-02 03:35:00,7295.28,412.12,6886.74,35.38,37.37,329.34
332,2020-12-02 03:40:00,7271.03,418.86,6855.77,35.06,44.97,329.13
333,2020-12-02 03:45:00,7252.24,423.91,6831.99,35.13,48.77,330.75
334,2020-12-02 03:50:00,7250.36,428.03,6826.05,35.71,49.31,330.27
335,2020-12-02 03:55:00,7226.58,431.44,6798.85,35.9,50.47,332.37
336,2020-12-02 04:00:00,7205.99,433.85,6775.65,35.67,51.51,333.1
337,2020-12-02 04:05:00,7203.03,439.46,6767.29,36.1,55.22,334.06
338,2020-12-02 04:10:00,7220.3,439.74,6784.32,35.42,58.91,333.73
339,2020-12-02 04:15:00,7212.06,441.19,6774.74,35.17,57.17,338.33
340,2020-12-02 04:20:00,7205.61,438.07,6771.52,35.28,55.52,336.18
341,2020-12-02 04:25:00,7208.18,437.95,6774.27,35.39,57.91,332.93
342,2020-12-02 04:30:00,7191.86,439.51,6756.47,35.26,62.41,332.13
343,2020-12-02 04:35:00,7206.17,449.07,6761.0,35.58,70.01,331.27
344,2020-12-02 04:40:00,7214.06,454.81,6763.28,36.17,72.3,331.97
345,2020-12-02 04:45:00,7224.37,458.02,6770.02,36.19,73.58,334.66
346,2020-12-02 04:50:00,7242.28,458.01,6788.47,36.2,72.46,335.48
